periodo;codigo;indice;valor
200805;19001;llegada_pax_nacional;67
200805;20001;llegada_pax_nacional;555
200805;20011;llegada_pax_nacional;0
200805;20060;llegada_pax_nacional;0
200805;20250;llegada_pax_nacional;0
200805;20400;llegada_pax_nacional;0
200805;20770;llegada_pax_nacional;0
200805;23001;llegada_pax_nacional;3236
200805;23068;llegada_pax_nacional;0
200805;23189;llegada_pax_nacional;0
200805;23466;llegada_pax_nacional;0
200805;25572;llegada_pax_nacional;0
200805;27001;llegada_pax_nacional;4379
200805;27006;llegada_pax_nacional;501
200805;27075;llegada_pax_nacional;617
200805;27077;llegada_pax_nacional;0
200805;27205;llegada_pax_nacional;156
200805;27495;llegada_pax_nacional;167
200805;41001;llegada_pax_nacional;248
200805;41298;llegada_pax_nacional;0
200805;44001;llegada_pax_nacional;158
200805;44430;llegada_pax_nacional;0
200805;44560;llegada_pax_nacional;0
200805;44847;llegada_pax_nacional;0
200805;47001;llegada_pax_nacional;1614
200805;47245;llegada_pax_nacional;0
200805;47318;llegada_pax_nacional;0
200805;50001;llegada_pax_nacional;34
200805;50568;llegada_pax_nacional;0
200805;50573;llegada_pax_nacional;0
200805;52001;llegada_pax_nacional;275
200805;52022;llegada_pax_nacional;0
200805;52835;llegada_pax_nacional;29
200805;54001;llegada_pax_nacional;1234
200805;54498;llegada_pax_nacional;0
200805;63470;llegada_pax_nacional;0
200805;66001;llegada_pax_nacional;2529
200805;68001;llegada_pax_nacional;1966
200805;68081;llegada_pax_nacional;91
200805;68669;llegada_pax_nacional;3935
200805;70215;llegada_pax_nacional;646
200805;70221;llegada_pax_nacional;0
200805;70713;llegada_pax_nacional;0
200805;70717;llegada_pax_nacional;17
200805;70823;llegada_pax_nacional;14
200805;73001;llegada_pax_nacional;823
200805;73168;llegada_pax_nacional;0
200805;73275;llegada_pax_nacional;0
200805;73443;llegada_pax_nacional;0
200805;73449;llegada_pax_nacional;0
200805;76001;llegada_pax_nacional;8504
200805;76109;llegada_pax_nacional;0
200805;76126;llegada_pax_nacional;0
200805;76147;llegada_pax_nacional;0
200805;81001;llegada_pax_nacional;0
200805;81794;llegada_pax_nacional;0
200805;85001;llegada_pax_nacional;25
200805;85225;llegada_pax_nacional;0
200805;85230;llegada_pax_nacional;31
200805;85325;llegada_pax_nacional;0
200805;86568;llegada_pax_nacional;6
200805;86573;llegada_pax_nacional;0
200805;91001;llegada_pax_nacional;86
200805;94001;llegada_pax_nacional;0
200805;95001;llegada_pax_nacional;0
200805;97001;llegada_pax_nacional;0
200805;97666;llegada_pax_nacional;0
200805;99524;llegada_pax_nacional;0
200806;5001;llegada_pax_nacional;25
200806;5031;llegada_pax_nacional;0
200806;5045;llegada_pax_nacional;0
200806;5059;llegada_pax_nacional;980
200806;5147;llegada_pax_nacional;5131
200806;5154;llegada_pax_nacional;1248
200806;5172;llegada_pax_nacional;123
200806;5250;llegada_pax_nacional;560
200806;5284;llegada_pax_nacional;0
200806;5313;llegada_pax_nacional;0
200806;5361;llegada_pax_nacional;12
200806;5475;llegada_pax_nacional;24
200806;5480;llegada_pax_nacional;0
200806;5490;llegada_pax_nacional;0
200806;5579;llegada_pax_nacional;9
200806;5585;llegada_pax_nacional;131
200806;5591;llegada_pax_nacional;73
200806;5604;llegada_pax_nacional;873
200806;5615;llegada_pax_nacional;62
200806;5837;llegada_pax_nacional;4
200806;5847;llegada_pax_nacional;2
200806;5873;llegada_pax_nacional;122
200806;8001;llegada_pax_nacional;3468
200806;8141;llegada_pax_nacional;0
200806;11001;llegada_pax_nacional;55750
200806;13001;llegada_pax_nacional;4822
200806;13430;llegada_pax_nacional;0
200806;13468;llegada_pax_nacional;0
200806;15272;llegada_pax_nacional;0
200806;15516;llegada_pax_nacional;0
200806;17001;llegada_pax_nacional;1000
200806;18001;llegada_pax_nacional;30
200806;18753;llegada_pax_nacional;0
200806;19001;llegada_pax_nacional;74
200806;20001;llegada_pax_nacional;250
200806;20011;llegada_pax_nacional;0
200806;20060;llegada_pax_nacional;0
200806;20250;llegada_pax_nacional;0
200806;20400;llegada_pax_nacional;0
200806;20770;llegada_pax_nacional;0
200806;23001;llegada_pax_nacional;3142
200806;23068;llegada_pax_nacional;0
200806;23189;llegada_pax_nacional;0
200806;23466;llegada_pax_nacional;0
200806;25572;llegada_pax_nacional;0
200806;27001;llegada_pax_nacional;6296
200806;27006;llegada_pax_nacional;333
200806;27075;llegada_pax_nacional;500
200806;27077;llegada_pax_nacional;0
200806;27205;llegada_pax_nacional;175
200806;27495;llegada_pax_nacional;148
200806;41001;llegada_pax_nacional;169
200806;41298;llegada_pax_nacional;8
200806;44001;llegada_pax_nacional;133
200806;44430;llegada_pax_nacional;0
200806;44560;llegada_pax_nacional;2
200806;44847;llegada_pax_nacional;0
200806;47001;llegada_pax_nacional;1790
200806;47245;llegada_pax_nacional;0
200806;47318;llegada_pax_nacional;0
200806;50001;llegada_pax_nacional;60
200806;50568;llegada_pax_nacional;0
200806;50573;llegada_pax_nacional;8
200806;52001;llegada_pax_nacional;255
200806;52022;llegada_pax_nacional;0
200806;52835;llegada_pax_nacional;25
200806;54001;llegada_pax_nacional;1162
200806;54498;llegada_pax_nacional;0
200806;63470;llegada_pax_nacional;0
200806;66001;llegada_pax_nacional;2330
200806;68001;llegada_pax_nacional;1928
200806;68081;llegada_pax_nacional;53
200806;68669;llegada_pax_nacional;4375
200806;70215;llegada_pax_nacional;518
200806;70221;llegada_pax_nacional;0
200806;70713;llegada_pax_nacional;0
200806;70717;llegada_pax_nacional;0
200806;70823;llegada_pax_nacional;0
200806;73001;llegada_pax_nacional;775
200806;73168;llegada_pax_nacional;0
200806;73275;llegada_pax_nacional;0
200806;73443;llegada_pax_nacional;0
200806;73449;llegada_pax_nacional;0
200806;76001;llegada_pax_nacional;7446
200806;76109;llegada_pax_nacional;0
200806;76126;llegada_pax_nacional;0
200806;76147;llegada_pax_nacional;0
200806;81001;llegada_pax_nacional;0
200806;81794;llegada_pax_nacional;0
200806;85001;llegada_pax_nacional;28
200806;85225;llegada_pax_nacional;0
200806;85230;llegada_pax_nacional;10
200806;85325;llegada_pax_nacional;0
200806;86568;llegada_pax_nacional;10
200806;86573;llegada_pax_nacional;0
200806;91001;llegada_pax_nacional;128
200806;94001;llegada_pax_nacional;0
200806;95001;llegada_pax_nacional;0
200806;97001;llegada_pax_nacional;0
200806;97666;llegada_pax_nacional;0
200806;99524;llegada_pax_nacional;0
200807;5001;llegada_pax_nacional;36
200807;5031;llegada_pax_nacional;0
200807;5045;llegada_pax_nacional;0
200807;5059;llegada_pax_nacional;1339
200807;5147;llegada_pax_nacional;5007
200807;5154;llegada_pax_nacional;1298
200807;5172;llegada_pax_nacional;226
200807;5250;llegada_pax_nacional;581
200807;5284;llegada_pax_nacional;0
200807;5313;llegada_pax_nacional;0
200807;5361;llegada_pax_nacional;48
200807;5475;llegada_pax_nacional;31
200807;5480;llegada_pax_nacional;0
200807;5490;llegada_pax_nacional;0
200807;5579;llegada_pax_nacional;15
200807;5585;llegada_pax_nacional;94
200807;5591;llegada_pax_nacional;122
200807;5604;llegada_pax_nacional;1199
200807;5615;llegada_pax_nacional;36
200807;5837;llegada_pax_nacional;4
200807;5847;llegada_pax_nacional;2
200807;5873;llegada_pax_nacional;107
200807;8001;llegada_pax_nacional;4044
200807;8141;llegada_pax_nacional;0
200807;11001;llegada_pax_nacional;61663
200807;13001;llegada_pax_nacional;5391
200807;13430;llegada_pax_nacional;0
200807;13468;llegada_pax_nacional;0
200807;15272;llegada_pax_nacional;0
200807;15516;llegada_pax_nacional;0
200807;17001;llegada_pax_nacional;1198
200807;18001;llegada_pax_nacional;38
200807;18753;llegada_pax_nacional;0
200807;19001;llegada_pax_nacional;83
200807;20001;llegada_pax_nacional;307
200807;20011;llegada_pax_nacional;0
200807;20060;llegada_pax_nacional;3
200807;20250;llegada_pax_nacional;0
200807;20400;llegada_pax_nacional;0
200807;20770;llegada_pax_nacional;0
200807;23001;llegada_pax_nacional;3431
200807;23068;llegada_pax_nacional;0
200807;23189;llegada_pax_nacional;0
200807;23466;llegada_pax_nacional;0
200807;25572;llegada_pax_nacional;0
200807;27001;llegada_pax_nacional;6941
200807;27006;llegada_pax_nacional;463
200807;27075;llegada_pax_nacional;565
200807;27077;llegada_pax_nacional;0
200807;27205;llegada_pax_nacional;329
200807;27495;llegada_pax_nacional;298
200807;41001;llegada_pax_nacional;249
200807;41298;llegada_pax_nacional;0
200807;44001;llegada_pax_nacional;172
200807;44430;llegada_pax_nacional;0
200807;44560;llegada_pax_nacional;2
200807;44847;llegada_pax_nacional;0
200807;47001;llegada_pax_nacional;1887
200807;47245;llegada_pax_nacional;0
200807;47318;llegada_pax_nacional;0
200807;50001;llegada_pax_nacional;41
200807;50568;llegada_pax_nacional;0
200807;50573;llegada_pax_nacional;0
200807;52001;llegada_pax_nacional;377
200807;52022;llegada_pax_nacional;0
200807;52835;llegada_pax_nacional;33
200807;54001;llegada_pax_nacional;1561
200807;54498;llegada_pax_nacional;0
200807;63470;llegada_pax_nacional;0
200807;66001;llegada_pax_nacional;2754
200807;68001;llegada_pax_nacional;2337
200807;68081;llegada_pax_nacional;81
200807;68669;llegada_pax_nacional;4806
200807;70215;llegada_pax_nacional;588
200807;70221;llegada_pax_nacional;0
200807;70713;llegada_pax_nacional;0
200807;70717;llegada_pax_nacional;0
200807;70823;llegada_pax_nacional;2
200807;73001;llegada_pax_nacional;1021
200807;73168;llegada_pax_nacional;0
200807;73275;llegada_pax_nacional;0
200807;73443;llegada_pax_nacional;0
200807;73449;llegada_pax_nacional;0
200807;76001;llegada_pax_nacional;8548
200807;76109;llegada_pax_nacional;0
200807;76126;llegada_pax_nacional;0
200807;76147;llegada_pax_nacional;0
200807;81001;llegada_pax_nacional;0
200807;81794;llegada_pax_nacional;0
200807;85001;llegada_pax_nacional;24
200807;85225;llegada_pax_nacional;0
200807;85230;llegada_pax_nacional;46
200807;85325;llegada_pax_nacional;0
200807;86568;llegada_pax_nacional;21
200807;86573;llegada_pax_nacional;0
200807;91001;llegada_pax_nacional;145
200807;94001;llegada_pax_nacional;0
200807;95001;llegada_pax_nacional;0
200807;97001;llegada_pax_nacional;0
200807;97666;llegada_pax_nacional;0
200807;99524;llegada_pax_nacional;0
200808;5001;llegada_pax_nacional;85
200808;5031;llegada_pax_nacional;0
200808;5045;llegada_pax_nacional;0
200808;5059;llegada_pax_nacional;1791
200808;5147;llegada_pax_nacional;5196
200808;5154;llegada_pax_nacional;1488
200808;5172;llegada_pax_nacional;129
200808;5250;llegada_pax_nacional;471
200808;5284;llegada_pax_nacional;0
200808;5313;llegada_pax_nacional;0
200808;5361;llegada_pax_nacional;23
200808;5475;llegada_pax_nacional;31
200808;5480;llegada_pax_nacional;0
200808;5490;llegada_pax_nacional;0
200808;5579;llegada_pax_nacional;11
200808;5585;llegada_pax_nacional;76
200808;5591;llegada_pax_nacional;63
200808;5604;llegada_pax_nacional;1032
200808;5615;llegada_pax_nacional;93
200808;5837;llegada_pax_nacional;13
200808;5847;llegada_pax_nacional;5
200808;5873;llegada_pax_nacional;109
200808;8001;llegada_pax_nacional;3941
200808;8141;llegada_pax_nacional;31
200808;11001;llegada_pax_nacional;58274
200808;13001;llegada_pax_nacional;5382
200808;13430;llegada_pax_nacional;0
200808;13468;llegada_pax_nacional;0
200808;15272;llegada_pax_nacional;0
200808;15516;llegada_pax_nacional;0
200808;17001;llegada_pax_nacional;1112
200808;18001;llegada_pax_nacional;21
200808;18753;llegada_pax_nacional;0
200808;19001;llegada_pax_nacional;68
200808;20001;llegada_pax_nacional;345
200808;20011;llegada_pax_nacional;0
200808;20060;llegada_pax_nacional;0
200808;20250;llegada_pax_nacional;0
200808;20400;llegada_pax_nacional;0
200808;20770;llegada_pax_nacional;0
200808;23001;llegada_pax_nacional;3057
200808;23068;llegada_pax_nacional;0
200808;23189;llegada_pax_nacional;0
200808;23466;llegada_pax_nacional;0
200808;25572;llegada_pax_nacional;0
200808;27001;llegada_pax_nacional;5052
200808;27006;llegada_pax_nacional;535
200808;27075;llegada_pax_nacional;648
200808;27077;llegada_pax_nacional;0
200808;27205;llegada_pax_nacional;219
200808;27495;llegada_pax_nacional;451
200808;41001;llegada_pax_nacional;202
200808;41298;llegada_pax_nacional;0
200808;44001;llegada_pax_nacional;161
200808;44430;llegada_pax_nacional;0
200808;44560;llegada_pax_nacional;0
200808;44847;llegada_pax_nacional;0
200808;47001;llegada_pax_nacional;1952
200808;47245;llegada_pax_nacional;0
200808;47318;llegada_pax_nacional;0
200808;50001;llegada_pax_nacional;38
200808;50568;llegada_pax_nacional;9
200808;50573;llegada_pax_nacional;0
200808;52001;llegada_pax_nacional;315
200808;52022;llegada_pax_nacional;0
200808;52835;llegada_pax_nacional;34
200808;54001;llegada_pax_nacional;1610
200808;54498;llegada_pax_nacional;0
200808;63470;llegada_pax_nacional;0
200808;66001;llegada_pax_nacional;2628
200808;68001;llegada_pax_nacional;2234
200808;68081;llegada_pax_nacional;76
200808;68669;llegada_pax_nacional;4837
200808;70215;llegada_pax_nacional;815
200808;70221;llegada_pax_nacional;0
200808;70713;llegada_pax_nacional;0
200808;70717;llegada_pax_nacional;0
200808;70823;llegada_pax_nacional;0
200808;73001;llegada_pax_nacional;792
200808;73168;llegada_pax_nacional;0
200808;73275;llegada_pax_nacional;0
200808;73443;llegada_pax_nacional;0
200808;73449;llegada_pax_nacional;0
200808;76001;llegada_pax_nacional;7972
200808;76109;llegada_pax_nacional;0
200808;76126;llegada_pax_nacional;0
200808;76147;llegada_pax_nacional;0
200808;81001;llegada_pax_nacional;0
200808;81794;llegada_pax_nacional;0
200808;85001;llegada_pax_nacional;40
200808;85225;llegada_pax_nacional;10
200808;85230;llegada_pax_nacional;0
200808;85325;llegada_pax_nacional;0
200808;86568;llegada_pax_nacional;8
200808;86573;llegada_pax_nacional;0
200808;91001;llegada_pax_nacional;154
200808;94001;llegada_pax_nacional;0
200808;95001;llegada_pax_nacional;16
200808;97001;llegada_pax_nacional;0
200808;97666;llegada_pax_nacional;0
200808;99524;llegada_pax_nacional;0
200809;5001;llegada_pax_nacional;35
200809;5031;llegada_pax_nacional;0
200809;5045;llegada_pax_nacional;0
200809;5059;llegada_pax_nacional;1163
200809;5147;llegada_pax_nacional;4996
200809;5154;llegada_pax_nacional;1363
200809;5172;llegada_pax_nacional;7
200809;5250;llegada_pax_nacional;411
200809;5284;llegada_pax_nacional;0
200809;5313;llegada_pax_nacional;0
200809;5361;llegada_pax_nacional;43
200809;5475;llegada_pax_nacional;25
200809;5480;llegada_pax_nacional;0
200809;5490;llegada_pax_nacional;0
200809;5579;llegada_pax_nacional;18
200809;5585;llegada_pax_nacional;0
200809;5591;llegada_pax_nacional;7
200809;5604;llegada_pax_nacional;792
200809;5615;llegada_pax_nacional;36
200809;5837;llegada_pax_nacional;4
200809;5847;llegada_pax_nacional;2
200809;5873;llegada_pax_nacional;122
200809;8001;llegada_pax_nacional;3481
200809;8141;llegada_pax_nacional;0
200809;11001;llegada_pax_nacional;55772
200809;13001;llegada_pax_nacional;4398
200809;13430;llegada_pax_nacional;0
200809;13468;llegada_pax_nacional;0
200809;15272;llegada_pax_nacional;0
200809;15516;llegada_pax_nacional;0
200809;17001;llegada_pax_nacional;1098
200809;18001;llegada_pax_nacional;31
200809;18753;llegada_pax_nacional;0
200809;19001;llegada_pax_nacional;71
200809;20001;llegada_pax_nacional;304
200809;20011;llegada_pax_nacional;0
200809;20060;llegada_pax_nacional;0
200809;20250;llegada_pax_nacional;8
200809;20400;llegada_pax_nacional;0
200809;20770;llegada_pax_nacional;0
200809;23001;llegada_pax_nacional;2128
200809;23068;llegada_pax_nacional;0
200809;23189;llegada_pax_nacional;0
200809;23466;llegada_pax_nacional;0
200809;25572;llegada_pax_nacional;0
200809;27001;llegada_pax_nacional;4434
200809;27006;llegada_pax_nacional;382
200809;27075;llegada_pax_nacional;621
200809;27077;llegada_pax_nacional;0
200809;27205;llegada_pax_nacional;230
200809;27495;llegada_pax_nacional;304
200809;41001;llegada_pax_nacional;276
200809;41298;llegada_pax_nacional;0
200809;44001;llegada_pax_nacional;153
200809;44430;llegada_pax_nacional;0
200809;44560;llegada_pax_nacional;0
200809;44847;llegada_pax_nacional;0
200809;47001;llegada_pax_nacional;1447
200809;47245;llegada_pax_nacional;0
200809;47318;llegada_pax_nacional;0
200809;50001;llegada_pax_nacional;38
200809;50568;llegada_pax_nacional;0
200809;50573;llegada_pax_nacional;0
200809;52001;llegada_pax_nacional;248
200809;52022;llegada_pax_nacional;0
200809;52835;llegada_pax_nacional;29
200809;54001;llegada_pax_nacional;1301
200809;54498;llegada_pax_nacional;0
200809;63470;llegada_pax_nacional;0
200809;66001;llegada_pax_nacional;2305
200809;68001;llegada_pax_nacional;2280
200809;68081;llegada_pax_nacional;83
200809;68669;llegada_pax_nacional;3326
200809;70215;llegada_pax_nacional;253
200809;70221;llegada_pax_nacional;0
200809;70713;llegada_pax_nacional;0
200809;70717;llegada_pax_nacional;0
200809;70823;llegada_pax_nacional;4
200809;73001;llegada_pax_nacional;800
200809;73168;llegada_pax_nacional;0
200809;73275;llegada_pax_nacional;0
200809;73443;llegada_pax_nacional;4
200809;73449;llegada_pax_nacional;0
200809;76001;llegada_pax_nacional;7455
200809;76109;llegada_pax_nacional;0
200809;76126;llegada_pax_nacional;0
200809;76147;llegada_pax_nacional;0
200809;81001;llegada_pax_nacional;0
200809;81794;llegada_pax_nacional;0
200809;85001;llegada_pax_nacional;23
200809;85225;llegada_pax_nacional;0
200809;85230;llegada_pax_nacional;22
200809;85325;llegada_pax_nacional;0
200809;86568;llegada_pax_nacional;4
200809;86573;llegada_pax_nacional;0
200809;91001;llegada_pax_nacional;76
200809;94001;llegada_pax_nacional;0
200809;95001;llegada_pax_nacional;0
200809;97001;llegada_pax_nacional;0
200809;97666;llegada_pax_nacional;0
200809;99524;llegada_pax_nacional;0
200810;5001;llegada_pax_nacional;35
200810;5031;llegada_pax_nacional;0
200810;5045;llegada_pax_nacional;0
200810;5059;llegada_pax_nacional;1104
200810;5147;llegada_pax_nacional;5838
200810;5154;llegada_pax_nacional;1413
200810;5172;llegada_pax_nacional;64
200810;5250;llegada_pax_nacional;486
200810;5284;llegada_pax_nacional;0
200810;5313;llegada_pax_nacional;0
200810;5361;llegada_pax_nacional;65
200810;5475;llegada_pax_nacional;25
200810;5480;llegada_pax_nacional;0
200810;5490;llegada_pax_nacional;0
200810;5579;llegada_pax_nacional;18
200810;5585;llegada_pax_nacional;173
200810;5591;llegada_pax_nacional;7
200810;5604;llegada_pax_nacional;768
200810;5615;llegada_pax_nacional;35
200810;5837;llegada_pax_nacional;4
200810;5847;llegada_pax_nacional;0
200810;5873;llegada_pax_nacional;110
200810;8001;llegada_pax_nacional;3804
200810;8141;llegada_pax_nacional;0
200810;11001;llegada_pax_nacional;59768
200810;13001;llegada_pax_nacional;5287
200810;13430;llegada_pax_nacional;0
200810;13468;llegada_pax_nacional;0
200810;15272;llegada_pax_nacional;0
200810;15516;llegada_pax_nacional;0
200810;17001;llegada_pax_nacional;1097
200810;18001;llegada_pax_nacional;28
200810;18753;llegada_pax_nacional;0
200810;19001;llegada_pax_nacional;95
200810;20001;llegada_pax_nacional;325
200810;20011;llegada_pax_nacional;0
200810;20060;llegada_pax_nacional;0
200810;20250;llegada_pax_nacional;0
200810;20400;llegada_pax_nacional;0
200810;20770;llegada_pax_nacional;0
200810;23001;llegada_pax_nacional;3021
200810;23068;llegada_pax_nacional;0
200810;23189;llegada_pax_nacional;0
200810;23466;llegada_pax_nacional;0
200810;25572;llegada_pax_nacional;0
200810;27001;llegada_pax_nacional;5784
200810;27006;llegada_pax_nacional;412
200810;27075;llegada_pax_nacional;486
200810;27077;llegada_pax_nacional;0
200810;27205;llegada_pax_nacional;213
200810;27495;llegada_pax_nacional;313
200810;41001;llegada_pax_nacional;228
200810;41298;llegada_pax_nacional;0
200810;44001;llegada_pax_nacional;170
200810;44430;llegada_pax_nacional;0
200810;44560;llegada_pax_nacional;0
200810;44847;llegada_pax_nacional;0
200810;47001;llegada_pax_nacional;1755
200810;47245;llegada_pax_nacional;0
200810;47318;llegada_pax_nacional;0
200810;50001;llegada_pax_nacional;26
200810;50568;llegada_pax_nacional;0
200810;50573;llegada_pax_nacional;0
200810;52001;llegada_pax_nacional;332
200810;52022;llegada_pax_nacional;0
200810;52835;llegada_pax_nacional;31
200810;54001;llegada_pax_nacional;1387
200810;54498;llegada_pax_nacional;0
200810;63470;llegada_pax_nacional;0
200810;66001;llegada_pax_nacional;2561
200810;68001;llegada_pax_nacional;2627
200810;68081;llegada_pax_nacional;63
200810;68669;llegada_pax_nacional;4561
200810;70215;llegada_pax_nacional;287
200810;70221;llegada_pax_nacional;0
200810;70713;llegada_pax_nacional;0
200810;70717;llegada_pax_nacional;0
200810;70823;llegada_pax_nacional;14
200810;73001;llegada_pax_nacional;859
200810;73168;llegada_pax_nacional;0
200810;73275;llegada_pax_nacional;0
200810;73443;llegada_pax_nacional;0
200810;73449;llegada_pax_nacional;0
200810;76001;llegada_pax_nacional;8105
200810;76109;llegada_pax_nacional;0
200810;76126;llegada_pax_nacional;0
200810;76147;llegada_pax_nacional;0
200810;81001;llegada_pax_nacional;0
200810;81794;llegada_pax_nacional;0
200810;85001;llegada_pax_nacional;27
200810;85225;llegada_pax_nacional;0
200810;85230;llegada_pax_nacional;35
200810;85325;llegada_pax_nacional;0
200810;86568;llegada_pax_nacional;5
200810;86573;llegada_pax_nacional;0
200810;91001;llegada_pax_nacional;143
200810;94001;llegada_pax_nacional;0
200810;95001;llegada_pax_nacional;0
200810;97001;llegada_pax_nacional;0
200810;97666;llegada_pax_nacional;0
200810;99524;llegada_pax_nacional;0
200811;5001;llegada_pax_nacional;15
200811;5031;llegada_pax_nacional;0
200811;5045;llegada_pax_nacional;0
200811;5059;llegada_pax_nacional;971
200811;5147;llegada_pax_nacional;5906
200811;5154;llegada_pax_nacional;1201
200811;5172;llegada_pax_nacional;15
200811;5250;llegada_pax_nacional;482
200811;5284;llegada_pax_nacional;0
200811;5313;llegada_pax_nacional;0
200811;5361;llegada_pax_nacional;65
200811;5475;llegada_pax_nacional;29
200811;5480;llegada_pax_nacional;0
200811;5490;llegada_pax_nacional;0
200811;5579;llegada_pax_nacional;19
200811;5585;llegada_pax_nacional;214
200811;5591;llegada_pax_nacional;13
200811;5604;llegada_pax_nacional;728
200811;5615;llegada_pax_nacional;20
200811;5837;llegada_pax_nacional;4
200811;5847;llegada_pax_nacional;0
200811;5873;llegada_pax_nacional;43
200811;8001;llegada_pax_nacional;3299
200811;8141;llegada_pax_nacional;0
200811;11001;llegada_pax_nacional;54647
200811;13001;llegada_pax_nacional;4864
200811;13430;llegada_pax_nacional;0
200811;13468;llegada_pax_nacional;0
200811;15272;llegada_pax_nacional;0
200811;15516;llegada_pax_nacional;0
200811;17001;llegada_pax_nacional;832
200811;18001;llegada_pax_nacional;37
200811;18753;llegada_pax_nacional;0
200811;19001;llegada_pax_nacional;58
200811;20001;llegada_pax_nacional;281
200811;20011;llegada_pax_nacional;0
200811;20060;llegada_pax_nacional;0
200811;20250;llegada_pax_nacional;0
200811;20400;llegada_pax_nacional;0
200811;20770;llegada_pax_nacional;0
200811;23001;llegada_pax_nacional;2633
200811;23068;llegada_pax_nacional;0
200811;23189;llegada_pax_nacional;0
200811;23466;llegada_pax_nacional;0
200811;25572;llegada_pax_nacional;0
200811;27001;llegada_pax_nacional;5491
200811;27006;llegada_pax_nacional;427
200811;27075;llegada_pax_nacional;525
200811;27077;llegada_pax_nacional;0
200811;27205;llegada_pax_nacional;176
200811;27495;llegada_pax_nacional;233
200811;41001;llegada_pax_nacional;198
200811;41298;llegada_pax_nacional;0
200811;44001;llegada_pax_nacional;137
200811;44430;llegada_pax_nacional;0
200811;44560;llegada_pax_nacional;0
200811;44847;llegada_pax_nacional;0
200811;47001;llegada_pax_nacional;1655
200811;47245;llegada_pax_nacional;0
200811;47318;llegada_pax_nacional;0
200811;50001;llegada_pax_nacional;52
200811;50568;llegada_pax_nacional;0
200811;50573;llegada_pax_nacional;0
200811;52001;llegada_pax_nacional;261
200811;52022;llegada_pax_nacional;0
200811;52835;llegada_pax_nacional;34
200811;54001;llegada_pax_nacional;1492
200811;54498;llegada_pax_nacional;0
200811;63470;llegada_pax_nacional;0
200811;66001;llegada_pax_nacional;2368
200811;68001;llegada_pax_nacional;2295
200811;68081;llegada_pax_nacional;80
200811;68669;llegada_pax_nacional;4296
200811;70215;llegada_pax_nacional;232
200811;70221;llegada_pax_nacional;0
200811;70713;llegada_pax_nacional;0
200811;70717;llegada_pax_nacional;0
200811;70823;llegada_pax_nacional;36
200811;73001;llegada_pax_nacional;771
200811;73168;llegada_pax_nacional;0
200811;73275;llegada_pax_nacional;0
200811;73443;llegada_pax_nacional;0
200811;73449;llegada_pax_nacional;0
200811;76001;llegada_pax_nacional;7363
200811;76109;llegada_pax_nacional;0
200811;76126;llegada_pax_nacional;0
200811;76147;llegada_pax_nacional;0
200811;81001;llegada_pax_nacional;0
200811;81794;llegada_pax_nacional;0
200811;85001;llegada_pax_nacional;42
200811;85225;llegada_pax_nacional;0
200811;85230;llegada_pax_nacional;14
200811;85325;llegada_pax_nacional;0
200811;86568;llegada_pax_nacional;8
200811;86573;llegada_pax_nacional;0
200811;91001;llegada_pax_nacional;185
200811;94001;llegada_pax_nacional;0
200811;95001;llegada_pax_nacional;0
200811;97001;llegada_pax_nacional;0
200811;97666;llegada_pax_nacional;0
200811;99524;llegada_pax_nacional;0
200812;5001;llegada_pax_nacional;19
200812;5031;llegada_pax_nacional;0
200812;5045;llegada_pax_nacional;0
200812;5059;llegada_pax_nacional;999
200812;5147;llegada_pax_nacional;5523
200812;5154;llegada_pax_nacional;1043
200812;5172;llegada_pax_nacional;201
200812;5250;llegada_pax_nacional;553
200812;5284;llegada_pax_nacional;0
200812;5313;llegada_pax_nacional;0
200812;5361;llegada_pax_nacional;60
200812;5475;llegada_pax_nacional;0
200812;5480;llegada_pax_nacional;0
200812;5490;llegada_pax_nacional;0
200812;5579;llegada_pax_nacional;20
200812;5585;llegada_pax_nacional;147
200812;5591;llegada_pax_nacional;145
200812;5604;llegada_pax_nacional;764
200812;5615;llegada_pax_nacional;12
200812;5837;llegada_pax_nacional;0
200812;5847;llegada_pax_nacional;0
200812;5873;llegada_pax_nacional;213
200812;8001;llegada_pax_nacional;3672
200812;8141;llegada_pax_nacional;0
200812;11001;llegada_pax_nacional;58831
200812;13001;llegada_pax_nacional;4848
200812;13430;llegada_pax_nacional;0
200812;13468;llegada_pax_nacional;0
200812;15272;llegada_pax_nacional;0
200812;15516;llegada_pax_nacional;0
200812;17001;llegada_pax_nacional;798
200812;18001;llegada_pax_nacional;48
200812;18753;llegada_pax_nacional;0
200812;19001;llegada_pax_nacional;78
200812;20001;llegada_pax_nacional;363
200812;20011;llegada_pax_nacional;0
200812;20060;llegada_pax_nacional;0
200812;20250;llegada_pax_nacional;0
200812;20400;llegada_pax_nacional;0
200812;20770;llegada_pax_nacional;0
200812;23001;llegada_pax_nacional;2693
200812;23068;llegada_pax_nacional;0
200812;23189;llegada_pax_nacional;0
200812;23466;llegada_pax_nacional;0
200812;25572;llegada_pax_nacional;0
200812;27001;llegada_pax_nacional;5832
200812;27006;llegada_pax_nacional;801
200812;27075;llegada_pax_nacional;654
200812;27077;llegada_pax_nacional;0
200812;27205;llegada_pax_nacional;305
200812;27495;llegada_pax_nacional;315
200812;41001;llegada_pax_nacional;210
200812;41298;llegada_pax_nacional;0
200812;44001;llegada_pax_nacional;194
200812;44430;llegada_pax_nacional;0
200812;44560;llegada_pax_nacional;0
